# MapElementTypeList, MapSceneTypeList, and MapSceneType method naming pass.
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
MapElementTypeList,method,MapElementTypeList,,,,method1219,clearCaches,,,"Clear map element type and sprite caches"
MapElementTypeList,method,MapElementTypeList,,,,method1220,resizeCaches,,,"Resize map element type and sprite caches"
MapElementTypeList,method,MapElementTypeList,,,,method1222,removeSoftReferences,,,"Remove cleared soft references from caches"
MapElementTypeList,method,MapElementTypeList,,,,method1223,loadClientScript,,,"Load client script for trigger and varbits with fallback keys"
MapElementTypeList,method,MapElementTypeList,,,,method1224,trimCaches,,,"Demote aged entries in map element caches"
MapElementTypeList,method,MapElementTypeList,,,,method1225,get,,,"Get map element type by id"
MapSceneTypeList,method,MapSceneTypeList,,,,method1173,get,,,"Get map scene type by id"
MapSceneTypeList,method,MapSceneTypeList,,,,method1174,removeSoftReferences,,,"Remove cleared soft references from map scene caches"
MapSceneTypeList,method,MapSceneTypeList,,,,method1175,clearCaches,,,"Clear map scene type and sprite caches"
MapSceneTypeList,method,MapSceneTypeList,,,,method1176,trimCaches,,,"Demote aged entries in map scene caches"
MapSceneTypeList,method,MapSceneTypeList,,,,method1177,initializeNoiseTable,,,"Initialize shared procedural noise table"
MapSceneTypeList,method,MapSceneTypeList,,,,method1178,resizeCaches,,,"Resize map scene type and sprite caches"
MapSceneTypeList,method,MapSceneTypeList,,,,method1179,clearStaticState,,,"Clear static MapSceneTypeList state"
MapSceneType,method,MapSceneType,,,,method1593,isSpriteLoaded,,,"Check whether map scene sprite file is available"
MapSceneType,method,MapSceneType,,,,method1594,clearStaticState,,,"Clear static MapSceneType state"
MapSceneType,method,MapSceneType,,,,method1595,decodeOpcode,,,"Decode single map scene opcode"
MapSceneType,method,MapSceneType,,,,method1596,getSprite,,,"Build map scene sprite variant for toolkit and rotation"
MapSceneType,method,MapSceneType,,,,method1597,decode,,,"Decode map scene type from buffer opcodes"
