# Global typed local/parameter cleanup for interface### aliases.
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
Global,local,Global,,,,interface10,groundAlphaMaskProjectorVar,,,"GroundAlphaMaskProjector typed variable"
Global,local,Global,,,,interface17,varDomainVar,,,"VarDomain typed variable"
Global,local,Global,,,,interface18,gpuTextureVar,,,"GpuTexture typed variable"
Global,local,Global,,,,interface14,cacheKeyVar,,,"CacheKey typed variable"
Global,local,Global,,,,interface11,framebufferVar,,,"Framebuffer typed variable"
Global,local,Global,,,,interface2,glArrayBufferVar,,,"GlArrayBuffer typed variable"
Global,local,Global,,,,interface6,keyEventRecordVar,,,"KeyEventRecord typed variable"
Global,local,Global,,,,interface12,loadingScreenLayoutVar,,,"LoadingScreenLayout typed variable"
Global,local,Global,,,,interface8,glElementArrayBufferVar,,,"GlElementArrayBuffer typed variable"
Global,local,Global,,,,interface4,offscreenSurfaceVar,,,"OffscreenSurface typed variable"
Global,local,Global,,,,interface3,spriteHandleVar,,,"SpriteHandle typed variable"
Global,local,Global,,,,interface13,depthBufferVar,,,"DepthBuffer typed variable"
Global,local,Global,,,,interface1,loadingScreenElementVar,,,"LoadingScreenElement typed variable"
Global,local,Global,,,,interface16,loadingScreenVar,,,"LoadingScreen typed variable"
Global,local,Global,,,,interface7,loadProgressTaskVar,,,"LoadProgressTask typed variable"
