# Global cleanup for high-frequency var_* aliases.
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
Global,local,Global,,,,var_s,groundVar,,,"Ground typed variable"
Global,local,Global,,,,var_aa,spriteMaskVar,,,"SpriteMask typed variable"
Global,local,Global,,,,var_r,alphaMaskVar,,,"AlphaMask typed variable"
Global,local,Global,,,,var_d,textureProviderApiVar,,,"TextureProviderApi typed variable"
Global,local,Global,,,,var_oa,safeModeToolkitVar,,,"SafeModeToolkit typed variable"
Global,local,Global,,,,var_ya,safeModeHeapVar,,,"SafeModeHeap typed variable"
Global,local,Global,,,,var_p,safeModeCanvasSurfaceVar,,,"SafeModeCanvasSurface typed variable"
Global,local,Global,,,,var_za,toolkitHeapVar,,,"ToolkitHeap typed variable"
Global,local,Global,,,,var_class,classVar,,,"Class typed variable"
Global,local,Global,,,,var_long,longVar,,,"Long typed variable"
Global,local,Global,,,,var_ses,groundsVar,,,"Ground[] typed variable"
Global,local,Global,,,,var_client,clientVar,,,"Client typed variable"
Global,local,Global,,,,var_j,safeModeSpriteVar,,,"SafeModeSprite typed variable"
Global,local,Global,,,,var_classes,classArrayVar,,,"Class[] typed variable"
Global,local,Global,,,,var_xa,nativeDepthBufferVar,,,"NativeDepthBuffer typed variable"
