# Global typed local/parameter cleanup for runtime/support aliases.
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
Global,local,Global,,,,class234,fileOnDiskVar,,,"FileOnDisk typed variable"
Global,local,Global,,,,class70,trigTablesVar,,,"TrigTables typed variable"
Global,local,Global,,,,class223,ambientSoundManagerVar,,,"AmbientSoundManager typed variable"
Global,local,Global,,,,class218,mapSceneTypeVar,,,"MapSceneType typed variable"
Global,local,Global,,,,class325,vertexElementTypeVar,,,"VertexElementType typed variable"
Global,local,Global,,,,class146,varBitTypeVar,,,"VarBitType typed variable"
Global,local,Global,,,,class137,archiveDiskVar,,,"ArchiveDisk typed variable"
Global,local,Global,,,,class262,nodeDequeVar,,,"NodeDeque typed variable"
Global,local,Global,,,,class253,lightTypeVar,,,"LightType typed variable"
Global,local,Global,,,,class279,pcmPlayerVar,,,"PcmPlayer typed variable"
Global,local,Global,,,,class359,loginScreenResourcesVar,,,"LoginScreenResources typed variable"
Global,local,Global,,,,class229,gameClockFactoryVar,,,"GameClockFactory typed variable"
Global,local,Global,,,,class151,minimapSpriteUtilVar,,,"MinimapSpriteUtil typed variable"
Global,local,Global,,,,class139,npcListVar,,,"NPCList typed variable"
Global,local,Global,,,,class83,waterNoiseTextureSetVar,,,"WaterNoiseTextureSet typed variable"
