# High-confidence semantic fields: npc/item definition core data arrays.
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
NpcType,field,NpcType,,,,aClass356_1386,params,,,"Arbitrary int/string params table"
NpcType,field,NpcType,,,,aByteArray1374,recolorPaletteIndices,,,"Optional recolor palette index remap"
NpcType,field,NpcType,,,,aShortArray1328,recolorFrom,,,"Original recolor source values"
NpcType,field,NpcType,,,,aShortArray1352,recolorTo,,,"Target recolor values"
NpcType,field,NpcType,,,,aShortArray1393,retextureFrom,,,"Original retexture source values"
NpcType,field,NpcType,,,,aShortArray1391,retextureTo,,,"Target retexture values"
NpcType,field,NpcType,,,,anIntArray1402,modelIds,,,"Primary npc model ids"
NpcType,field,NpcType,,,,anIntArray1380,headModelIds,,,"Head model ids"
NpcType,field,NpcType,,,,anIntArrayArray1388,modelTranslationOffsets,,,"Per-model translation offsets"
ItemType,field,ItemType,,,,aClass356_2757,params,,,"Arbitrary int/string params table"
ItemType,field,ItemType,,,,aByteArray2821,recolorPaletteIndices,,,"Optional recolor palette index remap"
ItemType,field,ItemType,,,,aShortArray2777,recolorFrom,,,"Original recolor source values"
ItemType,field,ItemType,,,,aShortArray2771,recolorTo,,,"Target recolor values"
ItemType,field,ItemType,,,,aShortArray2785,retextureFrom,,,"Original retexture source values"
ItemType,field,ItemType,,,,aShortArray2801,retextureTo,,,"Target retexture values"
ItemType,field,ItemType,,,,anIntArray2762,stackVariantItemIds,,,"Item ids selected for stack-size variants"
ItemType,field,ItemType,,,,anIntArray2831,stackVariantThresholds,,,"Thresholds for stack-size variants"
