# WorldMap core method names.
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
WorldMap,method,WorldMap,,,,method745,drawMapElementPolygon,,,"Draw polygonal world-map element geometry"
WorldMap,method,WorldMap,,,,method746,clearStaticState,,,"Clear static world-map state"
WorldMap,method,WorldMap,,,,method747,projectMarkerToScreen,,,"Project a world-map marker to screen coordinates"
WorldMap,method,WorldMap,,,,method748,renderOverview,,,"Render world-map overview for current bounds"
WorldMap,method,WorldMap,,,,method749,clearLoadedAreaData,,,"Clear loaded world-map area tile data"
WorldMap,method,WorldMap,,,,method750,decodeTileData,,,"Decode one world-map tile from area buffer"
WorldMap,method,WorldMap,,,,method751,setViewBounds,,,"Set world-map view/world bounds and screen bounds"
WorldMap,method,WorldMap,,,,method752,initializeResources,,,"Initialize world-map resources and area list"
WorldMap,method,WorldMap,,,,method753,collectTileObjectMarkers,,,"Collect map markers from decoded tile objects"
WorldMap,method,WorldMap,,,,method754,setActiveAreaById,,,"Set active world-map area by area id"
WorldMap,method,WorldMap,,,,method755,drawTileLayer,,,"Draw one world-map tile layer"
WorldMap,method,WorldMap,,,,method756,loadAreaData,,,"Load and decode world-map area data"
WorldMap,method,WorldMap,,,,method757,getAreaById,,,"Get world-map area by id"
WorldMap,method,WorldMap,,,,method758,getProjectedMarkers,,,"Project markers and return marker deque"
WorldMap,method,WorldMap,,,,method759,computeOverlayColor,,,"Compute overlay color for a floor-overlay type"
WorldMap,method,WorldMap,,,,method760,allocateAreaBuffers,,,"Allocate world-map area raster and object buffers"
WorldMap,method,WorldMap,,,,method761,collectGlobalElementMarkers,,,"Collect global element markers into active marker deque"
WorldMap,method,WorldMap,,,,method762,projectAllMarkers,,,"Project all map markers using current transform"
WorldMap,method,WorldMap,,,,method763,drawMapSceneSprites,,,"Draw map-scene sprites for tile objects"
WorldMap,method,WorldMap,,,,method764,buildOverlayColorLookup,,,"Build lookup table for floor-overlay colors"
WorldMap,method,WorldMap,,,,method765,renderTiles,,,"Render world-map tiles and overlays"
WorldMap,method,WorldMap,,,,method766,findAreaContainingCoord,,,"Find first world-map area containing world coord"
WorldMap,method,WorldMap,,,,method767,findAreasContainingCoord,,,"Find all world-map areas containing world coord"
WorldMap,method,WorldMap,,,,method768,computeUnderlayShading,,,"Compute smoothed underlay shading colors"
