# ParamTable and ParamTableList method naming pass.
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
ParamTable,method,ParamTable,,,,method3165,clearStaticState,,,"Clear static ParamTable state"
ParamTable,method,ParamTable,,,,method3166,getIntParam,,,"Read int param by key with default"
ParamTable,method,ParamTable,,,,method3167,decodeOpcode,,,"Decode single param table opcode"
ParamTable,method,ParamTable,,,,method3168,decode,,,"Decode param table from buffer opcodes"
ParamTable,method,ParamTable,,,,method3170,getStringParam,,,"Read string param by key with default"
ParamTableList,method,ParamTableList,,,,method694,removeSoftReferences,,,"Remove cleared soft references from param table cache"
ParamTableList,method,ParamTableList,,,,method695,clearCaches,,,"Clear param table cache"
ParamTableList,method,ParamTableList,,,,method697,trimCaches,,,"Demote aged entries in param table cache"
ParamTableList,method,ParamTableList,,,,method698,clearStaticState,,,"Clear static ParamTableList state"
ParamTableList,method,ParamTableList,,,,method699,setWidgetArchives,,,"Assign widget-related archive references"
ParamTableList,method,ParamTableList,,,,method700,get,,,"Get param table by id"
