# SeqType and SeqTypeList method naming pass.
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
SeqType,method,SeqType,,,,method263,getModelFlags,,,"Compute model capability flags needed for sequence frame(s)"
SeqType,method,SeqType,,,,method264,decodeOpcode,,,"Decode single sequence opcode"
SeqType,method,SeqType,,,,method265,clearStaticState,,,"Clear static SeqType state"
SeqType,method,SeqType,,,,method266,applyTweenedFrame,,,"Apply frame (with optional tween frame) to model"
SeqType,method,SeqType,,,,method267,decode,,,"Decode sequence type from buffer opcodes"
SeqType,method,SeqType,,,,method268,setCameraTransform,,,"Apply camera transform/zoom from yaw,pitch,origin"
SeqType,method,SeqType,,,,method269,applyFrameWithSecondary,,,"Apply frame including optional secondary frame layer"
SeqType,method,SeqType,,,,method270,postDecode,,,"Finalize derived precedence/priority defaults"
SeqTypeList,method,SeqTypeList,,,,method834,clearCaches,,,"Clear sequence and anim-frames caches"
SeqTypeList,method,SeqTypeList,,,,method835,get,,,"Get sequence type by id"
SeqTypeList,method,SeqTypeList,,,,method836,trimCaches,,,"Demote aged entries in sequence caches"
SeqTypeList,method,SeqTypeList,,,,method837,rotateCoord8,,,"Rotate 8x8 local coordinate by quarter-turn"
SeqTypeList,method,SeqTypeList,,,,method838,removeSoftReferences,,,"Remove cleared soft references from caches"
SeqTypeList,method,SeqTypeList,,,,method839,getAnimFrames,,,"Get anim frame set by id"
