# FloorUnderlayType and FloorUnderlayTypeList method naming pass.
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
FloorUnderlayType,method,FloorUnderlayType,,,,method290,decode,,,"Decode floor underlay type from buffer opcodes"
FloorUnderlayType,method,FloorUnderlayType,,,,method291,decodeOpcode,,,"Decode single floor underlay opcode"
FloorUnderlayType,method,FloorUnderlayType,,,,method292,computeHslFromRgb,,,"Compute HSL fields from packed RGB"
FloorUnderlayType,method,FloorUnderlayType,,,,method293,clearStaticState,,,"Clear static FloorUnderlayType state"
FloorUnderlayType,method,FloorUnderlayType,,,,method294,processItemSpriteRequests,,,"Process queued item sprite render requests"
FloorUnderlayType,method,FloorUnderlayType,,,,method295,addByteBlock,,,"Accumulate source byte block into destination buffer"
FloorUnderlayTypeList,method,FloorUnderlayTypeList,,,,method1376,unlinkSceneGraphNode,,,"Unlink scene graph node from active linked lists"
FloorUnderlayTypeList,method,FloorUnderlayTypeList,,,,method1377,removeSoftReferences,,,"Remove cleared soft references from type cache"
FloorUnderlayTypeList,method,FloorUnderlayTypeList,,,,method1378,clearStaticState,,,"Clear static FloorUnderlayTypeList state"
FloorUnderlayTypeList,method,FloorUnderlayTypeList,,,,method1379,hasCombinedMaterialFlags,,,"Check combined native/render material flags"
FloorUnderlayTypeList,method,FloorUnderlayTypeList,,,,method1380,get,,,"Get floor underlay type by id"
FloorUnderlayTypeList,method,FloorUnderlayTypeList,,,,method1381,clearCaches,,,"Clear floor underlay type cache"
FloorUnderlayTypeList,method,FloorUnderlayTypeList,,,,method1382,getGlFormatComponentCount,,,"Map GL format enum to component count"
FloorUnderlayTypeList,method,FloorUnderlayTypeList,,,,method1383,trimCaches,,,"Demote aged entries in underlay cache"
