# Loading subsystem core fields (high confidence).
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
LoadingScreenRenderer,field,LoadingScreenRenderer,,,,anInterface16_3907,activeLoadingScreen,,,"Currently displayed loading screen"
LoadingScreenRenderer,field,LoadingScreenRenderer,,,,aBoolean3908,redrawRequested,,,"Forces redraw on next render iteration"
LoadingScreenRenderer,field,LoadingScreenRenderer,,,,aBoolean3910,stopRequested,,,"Stops renderer thread loop"
LoadingScreenRenderer,field,LoadingScreenRenderer,,,,aLong3914,transitionStartTime,,,"Timestamp when current screen transition began"
LoadingScreenRenderer,field,LoadingScreenRenderer,,,,anInt3915,stageProgress,,,"Current stage progress value"
LoadingScreenRenderer,field,LoadingScreenRenderer,,,,aClass56_3916,currentStage,,,"Current loading stage descriptor"
LoadingScreenRenderer,field,LoadingScreenRenderer,,,,aLong3917,stageTimestamp,,,"Timestamp for latest stage update"
LoadingScreenRenderer,field,LoadingScreenRenderer,,,,anInterface16_3919,previousLoadingScreen,,,"Previous loading screen used during transition"
LoadingScreenRenderer,field,LoadingScreenRenderer,,,,anInt3920,renderIterationCount,,,"Number of render loop iterations"
LoadingScreenRenderer,field,LoadingScreenRenderer,,,,aString3921,statusText,,,"Current loading status text"
LoadingScreenImpl,field,LoadingScreenImpl,,,,aClass287_5006,typeDefinition,,,"Decoded loading screen type definition"
LoadingScreenImpl,field,LoadingScreenImpl,,,,aHa5010,lastToolkit,,,"Toolkit used by the previous initialize pass"
LoadingScreenImpl,field,LoadingScreenImpl,,,,aBoolean5011,forceElementReinitialize,,,"Reinitialize elements when toolkit changed"
LoadingScreenImpl,field,LoadingScreenImpl,,,,anInterface1Array5012,elements,,,"Resolved loading screen elements"
LoadingScreenTypeList,field,LoadingScreenTypeList,,,,anInt1715,globalFallbackTypeId,,,"Fallback loading-screen type id"
LoadingScreenTypeList,field,LoadingScreenTypeList,,,,aClass45_1718,archive,,,"JS5 archive holding loading-screen definitions"
LoadingScreenTypeList,field,LoadingScreenTypeList,,,,anIntArrayArray1724,typeIdsByProfile,,,"Type ids per profile/group slot"
LoadingScreenTypeList,field,LoadingScreenTypeList,,,,aBooleanArray1725,shuffleByProfile,,,"Whether each profile slot should be shuffled"
