# Loading helper method renames (high confidence).
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
LoadingScreenTextLayout,method,LoadingScreenTextLayout,,,,method1247,dumpHeapSnapshot,,,"Dump JVM heap to the provided file path"
LoadingScreenTextLayout,method,LoadingScreenTextLayout,,,,method1248,getHorizontalAlignments,,,"Return supported horizontal alignments"
LoadingScreenTextLayout,method,LoadingScreenTextLayout,,,,method1249,clearStaticState,,,"Clear static caches"
LoadingScreenImpl,method,LoadingScreenImpl,,,,method1447,clearStaticState,,,"Clear static references"
LoadingScreenImpl,method,LoadingScreenImpl,,,,method1448,pushSystemLoadingMessage,,,"Pushes loading message into chat channel"
LoadingScreenImpl,method,LoadingScreenImpl,,,,method1449,getSceneEntityNodeAt,,,"Lookup scene entity node at plane/x/y tile"
LoadingScreenScrollingBarLayout,method,LoadingScreenScrollingBarLayout,,,,method3575,drawClippedVerticalEdges,,,"Draw clipped vertical edges on raster rows"
LoadingScreenScrollingBarLayout,method,LoadingScreenScrollingBarLayout,,,,method3576,orVisibilityFlag,,,"Combine edge-visibility flags"
LoadingScreenScrollingBarLayout,method,LoadingScreenScrollingBarLayout,,,,method3577,getOrLoadSprite,,,"Load sprite from cache/archive"
LoadingScreenScrollingBarLayout,method,LoadingScreenScrollingBarLayout,,,,method3578,postDummyEvent,,,"Post dummy AWT event via SignLink queue"
LoadStateProcessor,method,LoadStateProcessor,,,,method1279,concatStringRange,,,"Concatenate string slice with null-safe semantics"
