# BufferedFile + ArchiveDisk field/method naming pass.
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
BufferedFile,field,BufferedFile,,,,aByteArray1305,writeBuffer,,,"Buffered pending-write bytes"
BufferedFile,field,BufferedFile,,,,aByteArray1311,readBuffer,,,"Buffered recently-read bytes"
BufferedFile,field,BufferedFile,,,,aClass234_1312,fileOnDisk,,,"Underlying random-access file wrapper"
BufferedFile,field,BufferedFile,,,,anInt1314,writeBufferLength,,,"Current number of bytes in write buffer"
BufferedFile,field,BufferedFile,,,,aLong1315,diskPosition,,,"Current physical file pointer on disk"
BufferedFile,field,BufferedFile,,,,aLong1317,diskLength,,,"Physical file length on disk"
BufferedFile,field,BufferedFile,,,,aLong1319,readBufferStart,,,"File offset where read buffer begins"
BufferedFile,field,BufferedFile,,,,anInt1320,readBufferLength,,,"Valid byte count in read buffer"
BufferedFile,field,BufferedFile,,,,aLong1321,writeBufferStart,,,"File offset where write buffer begins"
BufferedFile,field,BufferedFile,,,,aLong1323,logicalLength,,,"Logical file length including buffered writes"
BufferedFile,field,BufferedFile,,,,aLong1324,position,,,"Logical current read/write position"
ArchiveDisk,field,ArchiveDisk,,,,anInt1932,archiveId,,,"Archive/store id"
ArchiveDisk,field,ArchiveDisk,,,,aClass78_1933,dataFile,,,"Main data file (520-byte sectors)"
ArchiveDisk,field,ArchiveDisk,,,,aClass78_1938,indexFile,,,"Index file (6-byte records)"
ArchiveDisk,field,ArchiveDisk,,,,anInt1939,maxEntryLength,,,"Maximum payload length allowed for an entry"
ArchiveDisk,method,ArchiveDisk,,,,method1160,write,,,"Write an archive entry"
ArchiveDisk,method,ArchiveDisk,,,,method1161,read,,,"Read an archive entry"
ArchiveDisk,method,ArchiveDisk,,,,method1162,writeInternal,,,"Internal write path with optional overwrite attempt"
ArchiveDisk,method,ArchiveDisk,,,,method1163,hasFlag2048,,,"Checks whether bit 0x800 is set"
