# AsyncOperation + ArchiveDiskAction + RandomDatFile naming pass.
file,kind,owner,member,signature,param_index,old,new,detail_regex,line,col,notes
AsyncOperation,method,AsyncOperation,,,,method3257,getProgressPercent,,,"Return async operation progress percentage (0-100)"
AsyncOperation,method,AsyncOperation,,,,method3259,getResultBytes,,,"Return operation result bytes when complete"
ArchiveDiskAction,field,ArchiveDiskAction,,,,anInt10457,actionType,,,"Action type: read/write/request variant"
ArchiveDiskAction,field,ArchiveDiskAction,,,,aClass137_10458,archiveDisk,,,"Target archive disk for this action"
ArchiveDiskAction,field,ArchiveDiskAction,,,,aByteArray10461,data,,,"Payload/result bytes for this action"
ArchiveDiskAction,field,ArchiveDiskAction,,,,aClass356_10465,actionTable,,,"Static table used by archive actions"
ArchiveDiskAction,method,ArchiveDiskAction,,,,method3263,isClientPacketFlagSet,,,"Checks client packet boolean flag"
ArchiveDiskAction,method,ArchiveDiskAction,,,,method3264,clearStaticState,,,"Clear static archive-action state"
ArchiveDiskAction,method,ArchiveDiskAction,,,,method3265,insertBefore,,,"Insert node before another node in linked list"
RandomDatFile,field,RandomDatFile,,,,aClass78_4538,randomDatBufferedFile,,,"Buffered wrapper around random.dat file"
RandomDatFile,method,RandomDatFile,,,,method3610,readBytesFromFile,,,"Read up to N bytes from file into target buffer"
RandomDatFile,method,RandomDatFile,,,,method3611,clearStaticState,,,"Clear static random.dat references"
